year,month,day,hour,customer_load,pv_output,fit_nbt
2025,1,27,14,0.7957,2.4674,0.0635
2025,1,27,15,0.7182,1.1276,0.0659
2025,1,27,16,0.8952,0.9082,0.0817
2025,1,27,17,1.2461,0,0.1084
2025,1,27,18,1.3673,0,0.1014
2025,1,27,19,1.4896,0,0.0933
2025,1,27,20,1.383,0,0.0926
2025,1,27,21,1.2838,0,0.0936
2025,1,27,22,0.9886,0,0.0965
2025,1,27,23,0.8166,0,0.095
2025,1,28,0,0.8633,0,0.0934
2025,1,28,1,0.7546,0,0.0916
2025,1,28,2,0.7604,0,0.0901
2025,1,28,3,0.6962,0,0.089
2025,1,28,4,0.7471,0,0.091
2025,1,28,5,0.8184,0,0.0932
2025,1,28,6,1.0886,0,0.0941
2025,1,28,7,1.0942,0.0914,0.0887
2025,1,28,8,0.8399,1.2783,0.0767
2025,1,28,9,1.0048,1.3893,0.0686
2025,1,28,10,0.954,0.981,0.068
2025,1,28,11,1.0166,2.7628,0.0679
2025,1,28,12,0.9506,3.3834,0.0666
2025,1,28,13,0.8833,3.2291,0.0649
2025,1,28,14,0.8524,2.7991,0.0635
2025,1,28,15,0.826,2.03,0.0659
2025,1,28,16,0.9424,0.9223,0.0817
2025,1,28,17,1.2804,0,0.1084
2025,1,28,18,1.3641,0,0.1014
2025,1,28,19,1.4582,0,0.0933
2025,1,28,20,1.4742,0,0.0926
2025,1,28,21,1.3193,0,0.0936
2025,1,28,22,1.2208,0,0.0965
2025,1,28,23,1.0859,0,0.095
2025,1,29,0,0.753,0,0.0934
2025,1,29,1,0.7296,0,0.0916
2025,1,29,2,0.6887,0,0.0901
2025,1,29,3,0.6648,0,0.089
2025,1,29,4,0.7154,0,0.091
2025,1,29,5,0.7813,0,0.0932
2025,1,29,6,1.0197,0,0.0941
2025,1,29,7,1.2215,0.0445,0.0887
2025,1,29,8,1.1425,0.8915,0.0767
2025,1,29,9,0.9289,2.2226,0.0686
2025,1,29,10,0.9354,0.3835,0.068
2025,1,29,11,0.7754,0.3797,0.0679
2025,1,29,12,0.7635,0.4206,0.0666
2025,1,29,13,0.7003,0.6922,0.0649
2025,1,29,14,0.7003,0.598,0.0635
2025,1,29,15,0.8309,0.5242,0.0659
2025,1,29,16,0.9607,0.0944,0.0817
2025,1,29,17,1.2892,0,0.1084
2025,1,29,18,1.628,0,0.1014
2025,1,29,19,1.6458,0,0.0933
2025,1,29,20,1.6147,0,0.0926
2025,1,29,21,1.4182,0,0.0936
2025,1,29,22,1.0776,0,0.0965
2025,1,29,23,0.9357,0,0.095
2025,1,30,0,0.6533,0,0.0934
2025,1,30,1,0.6567,0,0.0916
2025,1,30,2,0.5815,0,0.0901
2025,1,30,3,0.5403,0,0.089
2025,1,30,4,0.5973,0,0.091
2025,1,30,5,0.6929,0,0.0932
2025,1,30,6,0.8792,0,0.0941
2025,1,30,7,1.0319,0.1151,0.0887
2025,1,30,8,0.8671,1.4005,0.0767
2025,1,30,9,0.8638,2.4372,0.0686
2025,1,30,10,0.735,3.1198,0.068
2025,1,30,11,0.761,3.5048,0.0679
2025,1,30,12,0.8252,3.602,0.0666
2025,1,30,13,0.7396,3.413,0.0649
2025,1,30,14,0.6224,2.9412,0.0635
2025,1,30,15,0.7485,2.1893,0.0659
2025,1,30,16,0.9186,1.0724,0.0817
2025,1,30,17,1.2869,0,0.1084
2025,1,30,18,1.3781,0,0.1014
2025,1,30,19,1.4578,0,0.0933
2025,1,30,20,1.4284,0,0.0926
2025,1,30,21,1.2191,0,0.0936
2025,1,30,22,0.9775,0,0.0965
2025,1,30,23,0.8116,0,0.095
2025,1,31,0,0.7305,0,0.0934
2025,1,31,1,0.6946,0,0.0916
2025,1,31,2,0.665,0,0.0901
2025,1,31,3,0.6637,0,0.089
2025,1,31,4,0.6415,0,0.091
2025,1,31,5,0.7831,0,0.0932
2025,1,31,6,0.9161,0,0.0941
2025,1,31,7,1.128,0.1054,0.0887
2025,1,31,8,0.8515,1.3765,0.0767
2025,1,31,9,0.8657,2.4186,0.0686
2025,1,31,10,0.7695,3.0513,0.068
2025,1,31,11,0.7945,3.3698,0.0679
2025,1,31,12,0.7582,3.4157,0.0666
2025,1,31,13,0.7412,3.2117,0.0649
2025,1,31,14,0.7111,2.7665,0.0635
2025,1,31,15,0.685,2.0608,0.0659
2025,1,31,16,0.9962,0.2021,0.0817
2025,1,31,17,1.2379,0,0.1084
2025,1,31,18,1.4274,0,0.1014
2025,1,31,19,1.4737,0,0.0933
2025,1,31,20,1.3522,0,0.0926
2025,1,31,21,1.2177,0,0.0936
2025,1,31,22,0.9968,0,0.0965
2025,1,31,23,0.8455,0,0.095
2025,2,1,0,0.766,0,0.0846
2025,2,1,1,0.6665,0,0.0869
2025,2,1,2,0.6457,0,0.0896
2025,2,1,3,0.5532,0,0.0913
2025,2,1,4,0.6029,0,0.0886
2025,2,1,5,0.5814,0,0.0858
2025,2,1,6,0.6244,0,0.0808
2025,2,1,7,0.9109,0.0161,0.0732
2025,2,1,8,1.0564,0.4945,0.0497
2025,2,1,9,1.0892,0.5407,0.0288
2025,2,1,10,1.0919,2.9872,0.0311
2025,2,1,11,0.9831,3.4457,0.0267
2025,2,1,12,0.9671,3.607,0.0286
2025,2,1,13,0.9825,3.4212,0.0264
2025,2,1,14,1.011,2.9394,0.0302
2025,2,1,15,0.9473,2.1596,0.0235
2025,2,1,16,1.1199,1.0392,0.061
2025,2,1,17,1.3917,0,0.0993
2025,2,1,18,1.4923,0,0.1026
2025,2,1,19,1.4742,0,0.0893
2025,2,1,20,1.4521,0,0.0866
2025,2,1,21,1.2912,0,0.0866
2025,2,1,22,1.1761,0,0.0889
2025,2,1,23,1.0642,0,0.0926
2025,2,2,0,0.93,0,0.0846
2025,2,2,1,0.7485,0,0.0869
2025,2,2,2,0.6363,0,0.0896
2025,2,2,3,0.6384,0,0.0913
2025,2,2,4,0.6665,0,0.0886
2025,2,2,5,0.7139,0,0.0858
2025,2,2,6,0.9017,0,0.0808
2025,2,2,7,1.2108,0.1364,0.0732
2025,2,2,8,1.1163,1.3623,0.0497
2025,2,2,9,1.0814,2.3746,0.0288
2025,2,2,10,1.1278,3.0474,0.0311
2025,2,2,11,1.1218,3.4359,0.0267
2025,2,2,12,1.277,3.5298,0.0286
2025,2,2,13,1.1131,3.3445,0.0264
2025,2,2,14,1.0454,2.8849,0.0302
2025,2,2,15,1.1251,2.1548,0.0235
2025,2,2,16,1.1017,1.0719,0.061
2025,2,2,17,1.3102,0,0.0993
2025,2,2,18,1.5747,0,0.1026
2025,2,2,19,1.5011,0,0.0893
2025,2,2,20,1.4593,0,0.0866
2025,2,2,21,1.387,0,0.0866
2025,2,2,22,1.5269,0,0.0889
2025,2,2,23,1.3479,0,0.0926
2025,2,3,0,0.6463,0,0.0931
2025,2,3,1,0.6065,0,0.0915
2025,2,3,2,0.5752,0,0.0926
2025,2,3,3,0.5307,0,0.0928
2025,2,3,4,0.5878,0,0.0937
2025,2,3,5,0.7259,0,0.0914
2025,2,3,6,0.8802,0,0.0881
2025,2,3,7,0.8684,0.1445,0.0832
2025,2,3,8,0.9499,1.3923,0.064
2025,2,3,9,0.7916,2.4063,0.0535
2025,2,3,10,0.7458,3.0565,0.0514
2025,2,3,11,0.7432,3.428,0.0503
2025,2,3,12,0.7715,3.5099,0.0463
2025,2,3,13,0.6977,3.3452,0.0422
2025,2,3,14,0.7354,2.8839,0.0345
2025,2,3,15,0.8268,2.1616,0.0344
2025,2,3,16,0.9146,1.1072,0.067
2025,2,3,17,1.3405,0,0.1066
2025,2,3,18,1.4423,0,0.0944
2025,2,3,19,1.4859,0,0.0882
2025,2,3,20,1.4425,0,0.0873
2025,2,3,21,1.2484,0,0.0885
2025,2,3,22,1.0167,0,0.0933
2025,2,3,23,0.9026,0,0.0906
2025,2,4,0,0.8941,0,0.0931
2025,2,4,1,0.7749,0,0.0915
2025,2,4,2,0.7545,0,0.0926
2025,2,4,3,0.589,0,0.0928
2025,2,4,4,0.6415,0,0.0937
2025,2,4,5,0.6617,0,0.0914
2025,2,4,6,0.8633,0,0.0881
2025,2,4,7,1.0726,0.1499,0.0832
2025,2,4,8,1.0017,1.4105,0.064
2025,2,4,9,0.8102,2.4173,0.0535
2025,2,4,10,0.7288,3.0834,0.0514
2025,2,4,11,0.7105,3.4674,0.0503
2025,2,4,12,0.7661,3.5461,0.0463
2025,2,4,13,0.8148,3.3815,0.0422
2025,2,4,14,0.7309,2.9261,0.0345
2025,2,4,15,0.8125,2.2215,0.0344
2025,2,4,16,1.1967,1.1483,0.067
2025,2,4,17,1.2886,0,0.1066
2025,2,4,18,1.5127,0,0.0944
2025,2,4,19,1.4851,0,0.0882
2025,2,4,20,1.4118,0,0.0873
2025,2,4,21,1.4363,0,0.0885
2025,2,4,22,1.086,0,0.0933
2025,2,4,23,0.7735,0,0.0906
2025,2,5,0,0.6973,0,0.0931
2025,2,5,1,0.5506,0,0.0915
2025,2,5,2,0.5002,0,0.0926
2025,2,5,3,0.4941,0,0.0928
2025,2,5,4,0.5335,0,0.0937
2025,2,5,5,0.5677,0,0.0914
2025,2,5,6,0.9078,0,0.0881
2025,2,5,7,0.9906,0.1833,0.0832
2025,2,5,8,0.8878,1.5157,0.064
2025,2,5,9,0.8816,2.5181,0.0535
2025,2,5,10,0.7526,3.1671,0.0514
2025,2,5,11,0.7268,3.498,0.0503
2025,2,5,12,0.951,3.5799,0.0463
2025,2,5,13,0.845,3.4006,0.0422
2025,2,5,14,0.7095,2.9252,0.0345
2025,2,5,15,0.7811,2.2091,0.0344
2025,2,5,16,0.8406,1.1525,0.067
2025,2,5,17,1.1945,0,0.1066
2025,2,5,18,1.3968,0,0.0944
2025,2,5,19,1.4307,0,0.0882
2025,2,5,20,1.3789,0,0.0873
2025,2,5,21,1.3108,0,0.0885
2025,2,5,22,1.0896,0,0.0933
2025,2,5,23,0.8635,0,0.0906
2025,2,6,0,0.6628,0,0.0931
2025,2,6,1,0.5948,0,0.0915
2025,2,6,2,0.5759,0,0.0926
2025,2,6,3,0.5828,0,0.0928
2025,2,6,4,0.6148,0,0.0937
2025,2,6,5,0.7009,0,0.0914
2025,2,6,6,1.003,0,0.0881
2025,2,6,7,0.982,0.1568,0.0832
2025,2,6,8,1.0085,1.4019,0.064
2025,2,6,9,0.8528,2.42,0.0535
2025,2,6,10,0.9697,3.0719,0.0514
2025,2,6,11,0.7719,3.4455,0.0503
2025,2,6,12,0.7359,3.5374,0.0463
2025,2,6,13,0.7178,3.3648,0.0422
2025,2,6,14,0.7916,2.913,0.0345
2025,2,6,15,0.7474,2.1795,0.0344
2025,2,6,16,0.8132,1.104,0.067
2025,2,6,17,1.2292,0.0291,0.1066
2025,2,6,18,1.3687,0,0.0944
2025,2,6,19,1.4365,0,0.0882
2025,2,6,20,1.4743,0,0.0873
2025,2,6,21,1.2891,0,0.0885
2025,2,6,22,0.9985,0,0.0933
2025,2,6,23,0.7271,0,0.0906
2025,2,7,0,0.7269,0,0.0931
2025,2,7,1,0.6729,0,0.0915
2025,2,7,2,0.6963,0,0.0926
2025,2,7,3,0.5613,0,0.0928
2025,2,7,4,0.6364,0,0.0937
2025,2,7,5,0.7492,0,0.0914
2025,2,7,6,0.9586,0,0.0881
2025,2,7,7,1.0883,0.1457,0.0832
2025,2,7,8,1.0739,1.384,0.064
2025,2,7,9,1.0967,2.4238,0.0535
2025,2,7,10,1.0603,3.1103,0.0514
2025,2,7,11,1.0714,3.4819,0.0503
2025,2,7,12,0.8544,3.5829,0.0463
2025,2,7,13,0.7719,3.4035,0.0422
2025,2,7,14,0.7523,2.9414,0.0345
2025,2,7,15,0.6977,2.2325,0.0344
2025,2,7,16,0.9931,1.1537,0.067
2025,2,7,17,1.3168,0.0476,0.1066
2025,2,7,18,1.3791,0,0.0944
2025,2,7,19,1.651,0,0.0882
2025,2,7,20,1.3993,0,0.0873
2025,2,7,21,1.2894,0,0.0885
2025,2,7,22,1.0437,0,0.0933
2025,2,7,23,0.7876,0,0.0906
2025,2,8,0,0.8322,0,0.0846
2025,2,8,1,0.74,0,0.0869
2025,2,8,2,0.7018,0,0.0896
2025,2,8,3,0.6127,0,0.0913
2025,2,8,4,0.6167,0,0.0886
2025,2,8,5,0.5887,0,0.0858
2025,2,8,6,0.7083,0,0.0808
2025,2,8,7,0.9643,0.1874,0.0732
2025,2,8,8,1.0277,1.4898,0.0497
2025,2,8,9,1.0635,2.468,0.0288
2025,2,8,10,1.1015,3.1073,0.0311
2025,2,8,11,1.0735,3.4506,0.0267
2025,2,8,12,0.9861,3.5045,0.0286
2025,2,8,13,1.0853,3.3256,0.0264
2025,2,8,14,1.0627,2.9027,0.0302
2025,2,8,15,1.0515,2.223,0.0235
2025,2,8,16,1.281,1.1968,0.061
2025,2,8,17,1.4304,0.0634,0.0993
2025,2,8,18,1.5801,0,0.1026
2025,2,8,19,1.3737,0,0.0893
2025,2,8,20,1.3104,0,0.0866
2025,2,8,21,1.1581,0,0.0866
2025,2,8,22,1.0828,0,0.0889
2025,2,8,23,1.031,0,0.0926
2025,2,9,0,0.8605,0,0.0846
2025,2,9,1,0.7902,0,0.0869
2025,2,9,2,0.7173,0,0.0896
2025,2,9,3,0.6142,0,0.0913
2025,2,9,4,0.6028,0,0.0886
2025,2,9,5,0.6166,0,0.0858
2025,2,9,6,0.7999,0,0.0808
2025,2,9,7,0.9791,0.1895,0.0732
2025,2,9,8,1.033,1.4777,0.0497
2025,2,9,9,1.0892,2.4651,0.0288
2025,2,9,10,1.1238,3.1019,0.0311
2025,2,9,11,1.0387,3.4738,0.0267
2025,2,9,12,1.1826,3.5469,0.0286
2025,2,9,13,1.2023,3.3352,0.0264
2025,2,9,14,1.1456,2.856,0.0302
2025,2,9,15,1.057,2.1861,0.0235
2025,2,9,16,1.2554,1.1652,0.061
2025,2,9,17,1.6681,0.0604,0.0993
2025,2,9,18,1.7105,0,0.1026
2025,2,9,19,1.6206,0,0.0893
2025,2,9,20,1.5042,0,0.0866
2025,2,9,21,1.2774,0,0.0866
2025,2,9,22,1.1808,0,0.0889
2025,2,9,23,1.0287,0,0.0926
2025,2,10,0,0.7023,0,0.0931
2025,2,10,1,0.6425,0,0.0915
2025,2,10,2,0.6035,0,0.0926
2025,2,10,3,0.5808,0,0.0928
2025,2,10,4,0.6007,0,0.0937
2025,2,10,5,0.6543,0,0.0914
2025,2,10,6,0.8457,0,0.0881
2025,2,10,7,0.937,0.1878,0.0832
2025,2,10,8,0.8669,0.6052,0.064
2025,2,10,9,0.8028,1.4663,0.0535
2025,2,10,10,0.7712,3.0729,0.0514
2025,2,10,11,0.7927,3.4377,0.0503
2025,2,10,12,0.8699,3.5334,0.0463
2025,2,10,13,0.7963,3.349,0.0422
2025,2,10,14,0.8699,2.1978,0.0345
2025,2,10,15,0.8834,1.3932,0.0344
2025,2,10,16,1.0257,0.6791,0.067
2025,2,10,17,1.2627,0.0089,0.1066
2025,2,10,18,1.4435,0,0.0944
2025,2,10,19,1.4933,0,0.0882
2025,2,10,20,1.4254,0,0.0873
2025,2,10,21,1.3199,0,0.0885
2025,2,10,22,1.0014,0,0.0933
2025,2,10,23,0.8519,0,0.0906
2025,2,11,0,0.788,0,0.0931
2025,2,11,1,0.6559,0,0.0915
2025,2,11,2,0.6644,0,0.0926
2025,2,11,3,0.617,0,0.0928
2025,2,11,4,0.6481,0,0.0937
2025,2,11,5,0.7809,0,0.0914
2025,2,11,6,1.0517,0,0.0881
2025,2,11,7,1.1895,0.0326,0.0832
2025,2,11,8,0.966,0.0175,0.064
2025,2,11,9,0.8239,0.0399,0.0535
2025,2,11,10,0.7437,1.1455,0.0514
2025,2,11,11,0.9134,0.606,0.0503
2025,2,11,12,0.8809,1.9227,0.0463
2025,2,11,13,0.8341,0.9615,0.0422
2025,2,11,14,0.7661,1.8481,0.0345
2025,2,11,15,0.6906,0.2759,0.0344
2025,2,11,16,0.7332,0.069,0.067
2025,2,11,17,1.0049,0,0.1066
2025,2,11,18,1.4615,0,0.0944
2025,2,11,19,1.5935,0,0.0882
2025,2,11,20,1.6276,0,0.0873
2025,2,11,21,1.485,0,0.0885
2025,2,11,22,1.1858,0,0.0933
2025,2,11,23,0.9125,0,0.0906
2025,2,12,0,0.7564,0,0.0931
2025,2,12,1,0.6846,0,0.0915
2025,2,12,2,0.5909,0,0.0926
2025,2,12,3,0.5563,0,0.0928
2025,2,12,4,0.5516,0,0.0937
2025,2,12,5,0.7589,0,0.0914
2025,2,12,6,0.9241,0,0.0881
2025,2,12,7,1.0336,0.0221,0.0832
2025,2,12,8,0.957,0.032,0.064
2025,2,12,9,0.7825,0.0924,0.0535
2025,2,12,10,0.7449,0.1996,0.0514
2025,2,12,11,0.7691,0.3638,0.0503
2025,2,12,12,0.8579,0.8707,0.0463
2025,2,12,13,0.7682,0.9607,0.0422
2025,2,12,14,0.8642,0.2667,0.0345
2025,2,12,15,0.8477,0.0317,0.0344
2025,2,12,16,0.9816,0.0094,0.067
2025,2,12,17,1.2187,0,0.1066
2025,2,12,18,1.4786,0,0.0944
2025,2,12,19,1.586,0,0.0882
2025,2,12,20,1.5037,0,0.0873
2025,2,12,21,1.4898,0,0.0885
2025,2,12,22,1.2523,0,0.0933
2025,2,12,23,1.0328,0,0.0906
2025,2,13,0,0.6573,0,0.0931
2025,2,13,1,0.7851,0,0.0915
2025,2,13,2,0.7081,0,0.0926
2025,2,13,3,0.647,0,0.0928
2025,2,13,4,0.6947,0,0.0937
2025,2,13,5,0.7138,0,0.0914
2025,2,13,6,0.9232,0,0.0881
2025,2,13,7,1.0806,0.2659,0.0832
2025,2,13,8,0.8706,0.0427,0.064
2025,2,13,9,0.8106,0.3453,0.0535
2025,2,13,10,0.6941,0.6567,0.0514
2025,2,13,11,0.7425,1.5244,0.0503
2025,2,13,12,0.8015,1.8041,0.0463
2025,2,13,13,0.7967,0.963,0.0422
2025,2,13,14,0.8274,0.9736,0.0345
2025,2,13,15,0.7618,0.6023,0.0344
2025,2,13,16,0.94,0.3535,0.067
2025,2,13,17,1.298,0.0012,0.1066
2025,2,13,18,1.5252,0,0.0944
2025,2,13,19,1.5301,0,0.0882
2025,2,13,20,1.6854,0,0.0873
2025,2,13,21,1.4353,0,0.0885
2025,2,13,22,1.3101,0,0.0933
2025,2,13,23,1.3281,0,0.0906
2025,2,14,0,0.6973,0,0.0931
2025,2,14,1,0.6352,0,0.0915
2025,2,14,2,0.591,0,0.0926
2025,2,14,3,0.5497,0,0.0928
2025,2,14,4,0.5566,0,0.0937
2025,2,14,5,0.6764,0,0.0914
2025,2,14,6,1.0141,0,0.0881
2025,2,14,7,1.1158,0.0523,0.0832
2025,2,14,8,1.1601,1.4373,0.064
2025,2,14,9,0.925,0.9419,0.0535
2025,2,14,10,0.8091,1.9046,0.0514
2025,2,14,11,0.7691,2.0146,0.0503
2025,2,14,12,0.7515,2.378,0.0463
2025,2,14,13,0.8637,2.234,0.0422
2025,2,14,14,0.9037,0.9805,0.0345
2025,2,14,15,0.7239,1.4511,0.0344
2025,2,14,16,0.9119,0.2176,0.067
2025,2,14,17,1.0751,0.0234,0.1066
2025,2,14,18,1.3964,0,0.0944
2025,2,14,19,1.439,0,0.0882
2025,2,14,20,1.43,0,0.0873
2025,2,14,21,1.2644,0,0.0885
2025,2,14,22,1.0568,0,0.0933
2025,2,14,23,0.9451,0,0.0906
2025,2,15,0,1.0898,0,0.0846
2025,2,15,1,0.9976,0,0.0869
2025,2,15,2,0.9701,0,0.0896
2025,2,15,3,0.8886,0,0.0913
2025,2,15,4,0.7516,0,0.0886
2025,2,15,5,0.7389,0,0.0858
2025,2,15,6,0.7333,0,0.0808
2025,2,15,7,0.9638,0.0411,0.0732
2025,2,15,8,0.9512,0.2655,0.0497
2025,2,15,9,0.9757,0.4669,0.0288
2025,2,15,10,1.0674,1.0274,0.0311
2025,2,15,11,1.0868,2.5401,0.0267
2025,2,15,12,0.9703,2.5035,0.0286
2025,2,15,13,0.9911,0.7423,0.0264
2025,2,15,14,0.8384,0.7727,0.0302
2025,2,15,15,1.0266,0.8248,0.0235
2025,2,15,16,1.2941,0.1899,0.061
2025,2,15,17,1.3629,0.0057,0.0993
2025,2,15,18,1.4052,0,0.1026
2025,2,15,19,1.2538,0,0.0893
2025,2,15,20,1.1603,0,0.0866
2025,2,15,21,1.2151,0,0.0866
2025,2,15,22,1.0774,0,0.0889
2025,2,15,23,1.0327,0,0.0926
2025,2,16,0,0.6473,0,0.0846
2025,2,16,1,0.6877,0,0.0869
2025,2,16,2,0.6251,0,0.0896
2025,2,16,3,0.556,0,0.0913
2025,2,16,4,0.5804,0,0.0886
2025,2,16,5,0.64,0,0.0858
2025,2,16,6,0.7181,0,0.0808
2025,2,16,7,1.018,0.3325,0.0732
2025,2,16,8,1.0427,0.6763,0.0497
2025,2,16,9,1.1338,1.1215,0.0288
2025,2,16,10,1.034,1.6362,0.0311
2025,2,16,11,0.9649,3.4208,0.0267
2025,2,16,12,0.9546,2.7269,0.0286
2025,2,16,13,0.9636,2.4054,0.0264
2025,2,16,14,1.202,2.2412,0.0302
2025,2,16,15,1.2395,1.3243,0.0235
2025,2,16,16,1.5218,0.6628,0.061
2025,2,16,17,6.1673,0.0338,0.0993
2025,2,16,18,1.7264,0,0.1026
2025,2,16,19,1.5393,0,0.0893
2025,2,16,20,1.515,0,0.0866
2025,2,16,21,1.2228,0,0.0866
2025,2,16,22,1.1853,0,0.0889
2025,2,16,23,1.3562,0,0.0926
2025,2,17,0,1.0396,0,0.0931
2025,2,17,1,0.9812,0,0.0915
2025,2,17,2,0.8595,0,0.0926
2025,2,17,3,0.8752,0,0.0928
2025,2,17,4,0.8238,0,0.0937
2025,2,17,5,0.8504,0,0.0914
2025,2,17,6,0.8274,0,0.0881
2025,2,17,7,1.0315,0.1582,0.0832
2025,2,17,8,1.15,0.5325,0.064
2025,2,17,9,1.2792,1.4726,0.0535
2025,2,17,10,1.3122,2.2446,0.0514
2025,2,17,11,1.3028,2.5619,0.0503
2025,2,17,12,1.346,2.529,0.0463
2025,2,17,13,1.2599,3.044,0.0422
2025,2,17,14,1.3667,2.4184,0.0345
2025,2,17,15,1.2281,1.7362,0.0344
2025,2,17,16,1.2771,0.7151,0.067
2025,2,17,17,1.6178,0.1003,0.1066
2025,2,17,18,1.6633,0,0.0944
2025,2,17,19,1.4834,0,0.0882
2025,2,17,20,1.5676,0,0.0873
2025,2,17,21,1.36,0,0.0885
2025,2,17,22,1.1073,0,0.0933
2025,2,17,23,0.8544,0,0.0906
2025,2,18,0,0.8173,0,0.0931
2025,2,18,1,0.7077,0,0.0915
2025,2,18,2,0.6138,0,0.0926
2025,2,18,3,0.6036,0,0.0928
2025,2,18,4,0.6022,0,0.0937
2025,2,18,5,0.8127,0,0.0914
2025,2,18,6,1.0348,0,0.0881
2025,2,18,7,1.1662,0.3987,0.0832
2025,2,18,8,0.8493,1.5717,0.064
2025,2,18,9,0.6799,2.5182,0.0535
2025,2,18,10,0.6629,3.1347,0.0514
2025,2,18,11,0.7046,3.4885,0.0503
2025,2,18,12,0.8113,3.5706,0.0463
2025,2,18,13,0.7599,3.4214,0.0422
2025,2,18,14,0.725,2.9985,0.0345
2025,2,18,15,0.8041,2.3003,0.0344
2025,2,18,16,1.0428,1.2779,0.067
2025,2,18,17,1.1707,0.126,0.1066
2025,2,18,18,1.473,0,0.0944
2025,2,18,19,1.6428,0,0.0882
2025,2,18,20,1.5176,0,0.0873
2025,2,18,21,1.3848,0,0.0885
2025,2,18,22,1.1354,0,0.0933
2025,2,18,23,0.7887,0,0.0906
2025,2,19,0,0.6998,0,0.0931
2025,2,19,1,0.69,0,0.0915
2025,2,19,2,0.638,0,0.0926
2025,2,19,3,0.635,0,0.0928
2025,2,19,4,0.6844,0,0.0937
2025,2,19,5,0.7164,0,0.0914
2025,2,19,6,0.9241,0,0.0881
2025,2,19,7,1.0053,0.0459,0.0832
2025,2,19,8,0.8778,0.2076,0.064
2025,2,19,9,0.9186,0.8931,0.0535
2025,2,19,10,0.7876,3.2422,0.0514
2025,2,19,11,0.7831,3.662,0.0503
2025,2,19,12,0.758,1.2911,0.0463
2025,2,19,13,0.6684,1.9634,0.0422
2025,2,19,14,0.6625,1.919,0.0345
2025,2,19,15,0.8648,2.3574,0.0344
2025,2,19,16,1.0093,1.2975,0.067
2025,2,19,17,1.3117,0.1256,0.1066
2025,2,19,18,1.4613,0,0.0944
2025,2,19,19,1.5973,0,0.0882
2025,2,19,20,1.4581,0,0.0873
2025,2,19,21,1.3581,0,0.0885
2025,2,19,22,1.2495,0,0.0933
2025,2,19,23,0.958,0,0.0906
2025,2,20,0,0.7048,0,0.0931
2025,2,20,1,0.6269,0,0.0915
2025,2,20,2,0.5759,0,0.0926
2025,2,20,3,0.5187,0,0.0928
2025,2,20,4,0.5598,0,0.0937
2025,2,20,5,0.7478,0,0.0914
2025,2,20,6,0.8735,0,0.0881
2025,2,20,7,0.9531,0.4406,0.0832
2025,2,20,8,0.8909,1.6354,0.064
2025,2,20,9,0.84,2.5916,0.0535
2025,2,20,10,0.9003,3.2291,0.0514
2025,2,20,11,0.8335,3.5965,0.0503
2025,2,20,12,0.8971,3.6882,0.0463
2025,2,20,13,0.8103,2.8564,0.0422
2025,2,20,14,0.787,2.4335,0.0345
2025,2,20,15,0.8977,1.5459,0.0344
2025,2,20,16,0.9479,1.3057,0.067
2025,2,20,17,1.2686,0.1409,0.1066
2025,2,20,18,1.3623,0,0.0944
2025,2,20,19,1.4357,0,0.0882
2025,2,20,20,1.3991,0,0.0873
2025,2,20,21,1.3155,0,0.0885
2025,2,20,22,1.0645,0,0.0933
2025,2,20,23,0.8571,0,0.0906
2025,2,21,0,0.7971,0,0.0931
2025,2,21,1,0.6122,0,0.0915
2025,2,21,2,0.5488,0,0.0926
2025,2,21,3,0.5407,0,0.0928
2025,2,21,4,0.5608,0,0.0937
2025,2,21,5,0.6726,0,0.0914
2025,2,21,6,0.9418,0,0.0881
2025,2,21,7,1.161,0.4261,0.0832
2025,2,21,8,0.925,1.5753,0.064
2025,2,21,9,0.7048,2.5172,0.0535
2025,2,21,10,0.605,3.1109,0.0514
2025,2,21,11,0.6236,2.6344,0.0503
2025,2,21,12,0.9935,3.5387,0.0463
2025,2,21,13,0.9218,2.5069,0.0422
2025,2,21,14,0.9232,2.9882,0.0345
2025,2,21,15,0.9177,2.3225,0.0344
2025,2,21,16,1.0388,1.3206,0.067
2025,2,21,17,1.3345,0.1575,0.1066
2025,2,21,18,1.3173,0,0.0944
2025,2,21,19,1.3363,0,0.0882
2025,2,21,20,1.3741,0,0.0873
2025,2,21,21,1.1586,0,0.0885
2025,2,21,22,1.0042,0,0.0933
2025,2,21,23,0.8547,0,0.0906
2025,2,22,0,0.6633,0,0.0846
2025,2,22,1,0.6791,0,0.0869
2025,2,22,2,0.5863,0,0.0896
2025,2,22,3,0.5197,0,0.0913
2025,2,22,4,0.4995,0,0.0886
2025,2,22,5,0.5452,0,0.0858
2025,2,22,6,0.6146,0,0.0808
2025,2,22,7,1.1427,0.4293,0.0732
2025,2,22,8,4.811,1.5768,0.0497
2025,2,22,9,1.24,2.5033,0.0288
2025,2,22,10,0.924,3.1191,0.0311
2025,2,22,11,1.0462,3.4359,0.0267
2025,2,22,12,0.966,3.5479,0.0286
2025,2,22,13,0.8066,3.4484,0.0264
2025,2,22,14,0.8574,3.0302,0.0302
2025,2,22,15,0.9303,2.3388,0.0235
2025,2,22,16,1.0172,1.34,0.061
2025,2,22,17,1.6834,0.1816,0.0993
2025,2,22,18,3.6261,0,0.1026
2025,2,22,19,3.828,0,0.0893
2025,2,22,20,4.9604,0,0.0866
2025,2,22,21,1.4123,0,0.0866
